--stream stream-by-wavelet-norm-miranda-viscosity.txt
--stream-type by_wavelet_norm
--subsampling-factor 64
--dataset C:\Users\pavol\OneDrive\resolution-precision-test-data\miranda-viscosity-384x384-float64.json
--quantity rmse
--transform cdf53
--nlevels 3
--bits-quantize 16
--group-size 4 4 1

Bytes Errors 2448
9.55556 56.7226
9.5625 56.7967
9.56944 56.8659
9.57639 56.9326
9.58333 57.0019
9.59028 57.0652
9.59722 57.1438
9.60417 57.2257
9.61111 57.2984
9.61806 57.3745
9.625 57.4517
9.63194 57.5374
9.63889 57.6202
9.64583 57.7094
9.65278 57.7914
9.65972 57.898
9.66667 57.9986
9.67361 58.1042
9.68056 58.1945
9.6875 58.296
9.69444 58.4015
9.70139 58.5074
9.70833 58.5543
9.71528 58.5703
9.72222 58.5879
9.72917 58.6046
9.73611 58.6172
9.74306 58.6172
9.75 58.6169
9.75694 58.6169
9.76389 58.6169
9.77083 58.6169
9.77778 58.6169
9.78472 58.6169
9.79167 58.6169
9.79861 58.6169
9.80556 58.6169
9.8125 58.6173
9.81944 58.6173
9.82639 58.6173
9.83333 58.617
9.84028 58.617
9.84722 58.619
9.85417 58.6187
9.86111 58.6187
9.86806 58.6189
9.875 58.6189
9.88194 58.6189
9.88889 58.6189
9.89583 58.6189
9.90278 58.6189
9.90972 58.6185
9.91667 58.6185
9.92361 58.6185
9.93056 58.6185
9.9375 58.6185
9.94444 58.6185
9.95139 58.618
9.95833 58.618
9.96528 58.618
9.97222 58.618
9.97917 58.618
9.98611 58.6194
9.99306 58.6258
10 58.6314
10.0069 58.6805
10.0139 58.7392
10.0208 58.8014
10.0278 58.8654
10.0347 58.9378
10.0417 59.0052
10.0486 59.0746
10.0556 59.1458
10.0625 59.2156
10.0694 59.2364
10.0764 59.2577
10.0833 59.28
10.0903 59.3018
10.0972 59.3234
10.1042 59.3463
10.1111 59.3679
10.1181 59.3891
10.125 59.4118
10.1319 59.4339
10.1389 59.4582
10.1458 59.4801
10.1528 59.5023
10.1597 59.5242
10.1667 59.5449
10.1736 59.5667
10.1806 59.5904
10.1875 59.615
10.1944 59.6334
10.2014 59.6536
10.2083 59.6864
10.2153 59.7228
10.2222 59.7626
10.2292 59.8014
10.2361 59.8375
10.2431 59.8783
10.25 59.9156
10.2569 59.949
10.2639 59.9926
10.2708 60.0351
10.2778 60.0799
10.2847 60.1211
10.2917 60.1676
10.2986 60.2139
10.3056 60.2576
10.3125 60.2974
10.3194 60.3463
10.3264 60.3887
10.3333 60.4309
10.3403 60.4809
10.3472 60.5295
10.3542 60.5746
10.3611 60.6198
10.3681 60.6659
10.375 60.718
10.3819 60.7662
10.3889 60.8178
10.3958 60.8712
10.4028 60.9259
10.4097 60.9779
10.4167 61.0271
10.4236 61.0808
10.4306 61.1415
10.4375 61.2016
10.4444 61.2668
10.4514 61.3272
10.4583 61.3858
10.4653 61.4434
10.4722 61.5084
10.4792 61.5635
10.4861 61.6245
10.4931 61.6922
10.5 61.7575
10.5069 61.8297
10.5139 61.9022
10.5208 61.9708
10.5278 62.0364
10.5347 62.1082
10.5417 62.1856
10.5486 62.2611
10.5556 62.3259
10.5625 62.3932
10.5694 62.4667
10.5764 62.5478
10.5833 62.6232
10.5903 62.6965
10.5972 62.7775
10.6042 62.8586
10.6111 62.9355
10.6181 63.0212
10.625 63.099
10.6319 63.1855
10.6389 63.2825
10.6458 63.3716
10.6528 63.4666
10.6597 63.5654
10.6667 63.6646
10.6736 63.7692
10.6806 63.8636
10.6875 63.981
10.6944 64.0937
10.7014 64.2094
10.7083 64.2423
10.7153 64.2564
10.7222 64.2677
10.7292 64.2807
10.7361 64.2918
10.7431 64.2907
10.75 64.2915
10.7569 64.2913
10.7639 64.2909
10.7708 64.2904
10.7778 64.2904
10.7847 64.2902
10.7917 64.2899
10.7986 64.2897
10.8056 64.2892
10.8125 64.2887
10.8194 64.2884
10.8264 64.2889
10.8333 64.2915
10.8403 64.2911
10.8472 64.2902
10.8542 64.2911
10.8611 64.2906
10.8681 64.2914
10.875 64.2919
10.8819 64.2919
10.8889 64.2919
10.8958 64.2918
10.9028 64.2918
10.9097 64.2934
10.9167 64.2929
10.9236 64.2921
10.9306 64.2912
10.9375 64.2903
10.9444 64.2894
10.9514 64.288
10.9583 64.288
10.9653 64.2868
10.9722 64.2864
10.9792 64.2866
10.9861 64.292
10.9931 64.2924
11 64.2929
11.0069 64.3674
11.0139 64.4486
11.0208 64.5273
11.0278 64.6116
11.0347 64.6881
11.0417 64.7758
11.0486 64.8625
11.0556 64.9474
11.0625 65.0405
11.0694 65.063
11.0764 65.084
11.0833 65.1048
11.0903 65.1262
11.0972 65.1492
11.1042 65.1701
11.1111 65.1909
11.1181 65.2125
11.125 65.236
11.1319 65.2566
11.1389 65.2805
11.1458 65.3043
11.1528 65.3267
11.1597 65.3522
11.1667 65.3732
11.1736 65.3952
11.1806 65.4166
11.1875 65.4407
11.1944 65.4584
11.2014 65.4768
11.2083 65.5128
11.2153 65.55
11.2222 65.5879
11.2292 65.6228
11.2361 65.6583
11.2431 65.7015
11.25 65.7444
11.2569 65.7827
11.2639 65.8212
11.2708 65.8636
11.2778 65.9056
11.2847 65.9449
11.2917 65.9868
11.2986 66.0317
11.3056 66.0789
11.3125 66.1213
11.3194 66.1646
11.3264 66.2074
11.3333 66.2482
11.3403 66.2933
11.3472 66.341
11.3542 66.3871
11.3611 66.4326
11.3681 66.4763
11.375 66.5236
11.3819 66.5723
11.3889 66.6196
11.3958 66.6687
11.4028 66.7191
11.4097 66.7733
11.4167 66.8241
11.4236 66.8725
11.4306 66.9231
11.4375 66.9781
11.4444 67.0299
11.4514 67.0874
11.4583 67.1419
11.4653 67.2063
11.4722 67.2631
11.4792 67.3206
11.4861 67.3757
11.4931 67.4372
11.5 67.495
11.5069 67.5568
11.5139 67.6147
11.5208 67.6718
11.5278 67.7308
11.5347 67.7956
11.5417 67.8599
11.5486 67.925
11.5556 67.9914
11.5625 68.053
11.5694 68.1195
11.5764 68.188
11.5833 68.2571
11.5903 68.3235
11.5972 68.3961
11.6042 68.4665
11.6111 68.5382
11.6181 68.6206
11.625 68.701
11.6319 68.7867
11.6389 68.8735
11.6458 68.9617
11.6528 69.0374
11.6597 69.1276
11.6667 69.2168
11.6736 69.3058
11.6806 69.4105
11.6875 69.4972
11.6944 69.5889
11.7014 69.6927
11.7083 69.7318
11.7153 69.7451
11.7222 69.7595
11.7292 69.7728
11.7361 69.7829
11.7431 69.7895
11.75 69.7914
11.7569 69.7919
11.7639 69.7915
11.7708 69.7918
11.7778 69.7883
11.7847 69.7873
11.7917 69.7867
11.7986 69.7865
11.8056 69.7889
11.8125 69.7918
11.8194 69.7907
11.8264 69.7886
11.8333 69.7881
11.8403 69.7901
11.8472 69.7946
11.8542 69.7976
11.8611 69.7978
11.8681 69.7983
11.875 69.8084
11.8819 69.8074
11.8889 69.8055
11.8958 69.8064
11.9028 69.8064
11.9097 69.8136
11.9167 69.8165
11.9236 69.8185
11.9306 69.823
11.9375 69.8283
11.9444 69.8353
11.9514 69.8519
11.9583 69.8497
11.9653 69.8562
11.9722 69.8596
11.9792 69.8587
11.9861 69.8729
11.9931 69.883
12 69.8927
12.0069 69.9631
12.0139 70.0383
12.0208 70.117
12.0278 70.1903
12.0347 70.266
12.0417 70.3447
12.0486 70.4249
12.0556 70.5001
12.0625 70.5872
12.0694 70.6027
12.0764 70.6194
12.0833 70.6378
12.0903 70.6555
12.0972 70.672
12.1042 70.6894
12.1111 70.7072
12.1181 70.7259
12.125 70.742
12.1319 70.7603
12.1389 70.7774
12.1458 70.7949
12.1528 70.8126
12.1597 70.8303
12.1667 70.8477
12.1736 70.8663
12.1806 70.8851
12.1875 70.9036
12.1944 70.9194
12.2014 70.9363
12.2083 70.9671
12.2153 71.0044
12.2222 71.0418
12.2292 71.0781
12.2361 71.1121
12.2431 71.1459
12.25 71.183
12.2569 71.2209
12.2639 71.2598
12.2708 71.2988
12.2778 71.3371
12.2847 71.3776
12.2917 71.4154
12.2986 71.4536
12.3056 71.4909
12.3125 71.5293
12.3194 71.5729
12.3264 71.6134
12.3333 71.6566
12.3403 71.6965
12.3472 71.7398
12.3542 71.78
12.3611 71.8252
12.3681 71.8701
12.375 71.913
12.3819 71.957
12.3889 72
12.3958 72.0435
12.4028 72.0889
12.4097 72.1321
12.4167 72.1818
12.4236 72.2336
12.4306 72.2803
12.4375 72.331
12.4444 72.3789
12.4514 72.4249
12.4583 72.475
12.4653 72.52
12.4722 72.5708
12.4792 72.6205
12.4861 72.6741
12.4931 72.7275
12.5 72.7798
12.5069 72.835
12.5139 72.89
12.5208 72.951
12.5278 73.0066
12.5347 73.0644
12.5417 73.1242
12.5486 73.1822
12.5556 73.247
12.5625 73.3106
12.5694 73.3766
12.5764 73.444
12.5833 73.5073
12.5903 73.5741
12.5972 73.6372
12.6042 73.7051
12.6111 73.7747
12.6181 73.845
12.625 73.9144
12.6319 73.9794
12.6389 74.048
12.6458 74.1215
12.6528 74.1926
12.6597 74.2716
12.6667 74.3475
12.6736 74.4263
12.6806 74.4954
12.6875 74.5754
12.6944 74.6604
12.7014 74.739
12.7083 74.7616
12.7153 74.7688
12.7222 74.7777
12.7292 74.7852
12.7361 74.7959
12.7431 74.8004
12.75 74.8078
12.7569 74.8262
12.7639 74.8336
12.7708 74.8437
12.7778 74.8564
12.7847 74.8695
12.7917 74.8826
12.7986 74.8945
12.8056 74.9159
12.8125 74.9384
12.8194 74.9458
12.8264 74.9604
12.8333 74.9718
12.8403 74.9747
12.8472 74.9877
12.8542 75.0049
12.8611 75.0206
12.8681 75.0381
12.875 75.0558
12.8819 75.0593
12.8889 75.0742
12.8958 75.0869
12.9028 75.0978
12.9097 75.1106
12.9167 75.121
12.9236 75.1459
12.9306 75.1623
12.9375 75.171
12.9444 75.1869
12.9514 75.2166
12.9583 75.235
12.9653 75.2581
12.9722 75.2683
12.9792 75.2888
12.9861 75.3366
12.9931 75.3999
13 75.4703
13.0069 75.5371
13.0139 75.6027
13.0208 75.6732
13.0278 75.7405
13.0347 75.8178
13.0417 75.8937
13.0486 75.9562
13.0556 75.9738
13.0625 75.9918
13.0694 76.0076
13.0764 76.0251
13.0833 76.0459
13.0903 76.0625
13.0972 76.0791
13.1042 76.0977
13.1111 76.1149
13.1181 76.1316
13.125 76.148
13.1319 76.1684
13.1389 76.1851
13.1458 76.2045
13.1528 76.2223
13.1597 76.2404
13.1667 76.2577
13.1736 76.2746
13.1806 76.2902
13.1875 76.3057
13.1944 76.3342
13.2014 76.3633
13.2083 76.3896
13.2153 76.417
13.2222 76.448
13.2292 76.4774
13.2361 76.508
13.2431 76.5383
13.25 76.5686
13.2569 76.6002
13.2639 76.6314
13.2708 76.6583
13.2778 76.6903
13.2847 76.7229
13.2917 76.753
13.2986 76.7831
13.3056 76.8136
13.3125 76.8461
13.3194 76.8758
13.3264 76.907
13.3333 76.9399
13.3403 76.9742
13.3472 77.0072
13.3542 77.0407
13.3611 77.0734
13.3681 77.1086
13.375 77.1406
13.3819 77.1738
13.3889 77.21
13.3958 77.2434
13.4028 77.2782
13.4097 77.3135
13.4167 77.3483
13.4236 77.3866
13.4306 77.4227
13.4375 77.4614
13.4444 77.4979
13.4514 77.5376
13.4583 77.5764
13.4653 77.6139
13.4722 77.6522
13.4792 77.6876
13.4861 77.7318
13.4931 77.7701
13.5 77.8056
13.5069 77.847
13.5139 77.8849
13.5208 77.9319
13.5278 77.9726
13.5347 78.0133
13.5417 78.051
13.5486 78.0905
13.5556 78.1304
13.5625 78.1755
13.5694 78.2181
13.5764 78.2639
13.5833 78.3085
13.5903 78.3564
13.5972 78.4009
13.6042 78.4498
13.6111 78.4949
13.6181 78.5441
13.625 78.5897
13.6319 78.6377
13.6389 78.6932
13.6458 78.744
13.6528 78.7897
13.6597 78.8423
13.6667 78.9022
13.6736 78.9626
13.6806 79.0134
13.6875 79.0641
13.6944 79.074
13.7014 79.0842
13.7083 79.0926
13.7153 79.1011
13.7222 79.1236
13.7292 79.1513
13.7361 79.1918
13.7431 79.2212
13.75 79.2447
13.7569 79.2677
13.7639 79.3091
13.7708 79.332
13.7778 79.3716
13.7847 79.4078
13.7917 79.4478
13.7986 79.4919
13.8056 79.532
13.8125 79.5644
13.8194 79.602
13.8264 79.6289
13.8333 79.6551
13.8403 79.6759
13.8472 79.7178
13.8542 79.7638
13.8611 79.799
13.8681 79.838
13.875 79.8728
13.8819 79.9265
13.8889 79.9741
13.8958 80.0233
13.9028 80.0646
13.9097 80.1143
13.9167 80.1684
13.9236 80.2081
13.9306 80.2794
13.9375 80.3334
13.9444 80.3803
13.9514 80.4183
13.9583 80.4771
13.9653 80.5356
13.9722 80.5871
13.9792 80.6355
13.9861 80.6851
13.9931 80.74
14 80.7957
14.0069 80.8492
14.0139 80.9039
14.0208 80.9591
14.0278 81.0163
14.0347 81.0538
14.0417 81.0644
14.0486 81.074
14.0556 81.0847
14.0625 81.0947
14.0694 81.1036
14.0764 81.1131
14.0833 81.124
14.0903 81.1332
14.0972 81.1421
14.1042 81.1544
14.1111 81.1652
14.1181 81.1756
14.125 81.187
14.1319 81.197
14.1389 81.2094
14.1458 81.2223
14.1528 81.2341
14.1597 81.245
14.1667 81.2558
14.1736 81.2721
14.1806 81.2952
14.1875 81.3228
14.1944 81.3516
14.2014 81.3768
14.2083 81.4012
14.2153 81.4297
14.2222 81.4565
14.2292 81.4828
14.2361 81.5096
14.2431 81.5347
14.25 81.5616
14.2569 81.5895
14.2639 81.6175
14.2708 81.646
14.2778 81.6733
14.2847 81.7022
14.2917 81.7328
14.2986 81.7602
14.3056 81.792
14.3125 81.8231
14.3194 81.8516
14.3264 81.882
14.3333 81.9126
14.3403 81.9427
14.3472 81.9719
14.3542 82.0038
14.3611 82.0343
14.3681 82.0654
14.375 82.0946
14.3819 82.1243
14.3889 82.1577
14.3958 82.1905
14.4028 82.2203
14.4097 82.2512
14.4167 82.2835
14.4236 82.316
14.4306 82.3468
14.4375 82.3797
14.4444 82.4119
14.4514 82.4439
14.4583 82.4787
14.4653 82.5161
14.4722 82.5485
14.4792 82.5854
14.4861 82.6188
14.4931 82.6542
14.5 82.6931
14.5069 82.7269
14.5139 82.7661
14.5208 82.8018
14.5278 82.8431
14.5347 82.8776
14.5417 82.9165
14.5486 82.9538
14.5556 82.9928
14.5625 83.0315
14.5694 83.069
14.5764 83.1073
14.5833 83.1474
14.5903 83.1885
14.5972 83.2282
14.6042 83.2676
14.6111 83.3099
14.6181 83.3437
14.625 83.3841
14.6319 83.4261
14.6389 83.4669
14.6458 83.5061
14.6528 83.5445
14.6597 83.5843
14.6667 83.6289
14.6736 83.6781
14.6806 83.7145
14.6875 83.7503
14.6944 83.7969
14.7014 83.8355
14.7083 83.8729
14.7153 83.9119
14.7222 83.9583
14.7292 83.9978
14.7361 84.0379
14.7431 84.0797
14.75 84.1204
14.7569 84.1651
14.7639 84.2142
14.7708 84.2741
14.7778 84.3153
14.7847 84.3624
14.7917 84.4093
14.7986 84.4597
14.8056 84.5163
14.8125 84.5659
14.8194 84.6071
14.8264 84.6607
14.8333 84.7117
14.8403 84.7704
14.8472 84.8221
14.8542 84.8787
14.8611 84.9416
14.8681 85.0045
14.875 85.0594
14.8819 85.1209
14.8889 85.1938
14.8958 85.2517
14.9028 85.3143
14.9097 85.3745
14.9167 85.4439
14.9236 85.5055
14.9306 85.5468
14.9375 85.5887
14.9444 85.6345
14.9514 85.6793
14.9583 85.7286
14.9653 85.7709
14.9722 85.8125
14.9792 85.8578
14.9861 85.8971
14.9931 85.9099
15 85.9231
15.0069 85.9341
15.0139 85.9457
15.0208 85.9609
15.0278 85.9734
15.0347 85.9869
15.0417 85.9996
15.0486 86.012
15.0556 86.0243
15.0625 86.0379
15.0694 86.0525
15.0764 86.0658
15.0833 86.0799
15.0903 86.0931
15.0972 86.1074
15.1042 86.118
15.1111 86.1306
15.1181 86.1394
15.125 86.1506
15.1319 86.1666
15.1389 86.1808
15.1458 86.1947
15.1528 86.2104
15.1597 86.2266
15.1667 86.2423
15.1736 86.2559
15.1806 86.2722
15.1875 86.2875
15.1944 86.3039
15.2014 86.3213
15.2083 86.3365
15.2153 86.3544
15.2222 86.3714
15.2292 86.3859
15.2361 86.4032
15.2431 86.4169
15.25 86.4324
15.2569 86.4476
15.2639 86.4622
15.2708 86.4784
15.2778 86.4945
15.2847 86.5093
15.2917 86.5259
15.2986 86.5437
15.3056 86.5595
15.3125 86.5776
15.3194 86.5932
15.3264 86.6107
15.3333 86.6281
15.3403 86.645
15.3472 86.6609
15.3542 86.6759
15.3611 86.6912
15.3681 86.7077
15.375 86.7266
15.3819 86.7407
15.3889 86.7588
15.3958 86.7744
15.4028 86.793
15.4097 86.8107
15.4167 86.8243
15.4236 86.8441
15.4306 86.8637
15.4375 86.8828
15.4444 86.9032
15.4514 86.9183
15.4583 86.9386
15.4653 86.9512
15.4722 86.9701
15.4792 86.9896
15.4861 87.0054
15.4931 87.0242
15.5 87.0426
15.5069 87.0588
15.5139 87.0785
15.5208 87.096
15.5278 87.1126
15.5347 87.1292
15.5417 87.1455
15.5486 87.1643
15.5556 87.1823
15.5625 87.1988
15.5694 87.2204
15.5764 87.2375
15.5833 87.2593
15.5903 87.2769
15.5972 87.2972
15.6042 87.3156
15.6111 87.3361
15.6181 87.355
15.625 87.374
15.6319 87.412
15.6389 87.4523
15.6458 87.4889
15.6528 87.5277
15.6597 87.5668
15.6667 87.6015
15.6736 87.6412
15.6806 87.6796
15.6875 87.7187
15.6944 87.7597
15.7014 87.8037
15.7083 87.8462
15.7153 87.8872
15.7222 87.9288
15.7292 87.9699
15.7361 88.0132
15.7431 88.054
15.75 88.0973
15.7569 88.1365
15.7639 88.1832
15.7708 88.2216
15.7778 88.2692
15.7847 88.31
15.7917 88.3592
15.7986 88.4074
15.8056 88.4552
15.8125 88.5059
15.8194 88.5568
15.8264 88.6055
15.8333 88.6548
15.8403 88.7085
15.8472 88.7645
15.8542 88.8123
15.8611 88.8627
15.8681 88.9116
15.875 88.9717
15.8819 88.9917
15.8889 89.0154
15.8958 89.0371
15.9028 89.0548
15.9097 89.0734
15.9167 89.0942
15.9236 89.113
15.9306 89.1348
15.9375 89.1586
15.9444 89.1705
15.9514 89.1826
15.9583 89.1962
15.9653 89.2079
15.9722 89.2193
15.9792 89.2305
15.9861 89.2436
15.9931 89.2546
16 89.2661
16.0069 89.2791
16.0139 89.2911
16.0208 89.3038
16.0278 89.3154
16.0347 89.3283
16.0417 89.3408
16.0486 89.3524
16.0556 89.3668
16.0625 89.3786
16.0694 89.3917
16.0764 89.405
16.0833 89.4184
16.0903 89.4312
16.0972 89.4465
16.1042 89.4582
16.1111 89.4702
16.1181 89.4838
16.125 89.4973
16.1319 89.5116
16.1389 89.5247
16.1458 89.5384
16.1528 89.5519
16.1597 89.5662
16.1667 89.5796
16.1736 89.5929
16.1806 89.6067
16.1875 89.6208
16.1944 89.6358
16.2014 89.6491
16.2083 89.663
16.2153 89.6753
16.2222 89.6885
16.2292 89.7041
16.2361 89.7148
16.2431 89.7269
16.25 89.7412
16.2569 89.7539
16.2639 89.7711
16.2708 89.7826
16.2778 89.7997
16.2847 89.8138
16.2917 89.8279
16.2986 89.8461
16.3056 89.8589
16.3125 89.8731
16.3194 89.8887
16.3264 89.9033
16.3333 89.9191
16.3403 89.9333
16.3472 89.951
16.3542 89.9675
16.3611 89.9821
16.3681 89.9949
16.375 90.0098
16.3819 90.0217
16.3889 90.0386
16.3958 90.0524
16.4028 90.0667
16.4097 90.0808
16.4167 90.0972
16.4236 90.1114
16.4306 90.1281
16.4375 90.1429
16.4444 90.1588
16.4514 90.177
16.4583 90.1932
16.4653 90.2089
16.4722 90.2243
16.4792 90.2425
16.4861 90.2591
16.4931 90.2734
16.5 90.2905
16.5069 90.308
16.5139 90.3261
16.5208 90.3416
16.5278 90.3591
16.5347 90.3761
16.5417 90.3935
16.5486 90.4118
16.5556 90.43
16.5625 90.4484
16.5694 90.4638
16.5764 90.4822
16.5833 90.4989
16.5903 90.5166
16.5972 90.5353
16.6042 90.5516
16.6111 90.5681
16.6181 90.5859
16.625 90.6047
16.6319 90.6241
16.6389 90.6397
16.6458 90.6574
16.6528 90.6778
16.6597 90.695
16.6667 90.7134
16.6736 90.7295
16.6806 90.7478
16.6875 90.7669
16.6944 90.7772
16.7014 90.7866
16.7083 90.7989
16.7153 90.809
16.7222 90.8184
16.7292 90.8281
16.7361 90.8392
16.7431 90.8481
16.75 90.8602
16.7569 90.8671
16.7639 90.874
16.7708 90.8808
16.7778 90.8873
16.7847 90.8935
16.7917 90.9002
16.7986 90.9073
16.8056 90.9145
16.8125 90.921
16.8194 90.9278
16.8264 90.9349
16.8333 90.9415
16.8403 90.9479
16.8472 90.9548
16.8542 90.9623
16.8611 90.9689
16.8681 90.976
16.875 90.9824
16.8819 90.989
16.8889 90.9963
16.8958 91.0029
16.9028 91.0099
16.9097 91.0171
16.9167 91.0246
16.9236 91.0319
16.9306 91.0389
16.9375 91.0461
16.9444 91.0529
16.9514 91.0597
16.9583 91.0667
16.9653 91.0738
16.9722 91.0816
16.9792 91.0887
16.9861 91.0948
16.9931 91.1025
17 91.1087
